valence,year,acousticness,artistname,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,trackname,popularity,release_date,speechiness,tempo,uri
0.173,1921,0.992,Morton Downey,0.38,170240,0.117,0,3tEwdlwf8ZrxpksJorI5Tc,1.14e-06,7,0.105,-13.298,1,That's How You Spell Ireland,0,1921,0.0415,86.493,spotify:track:3tEwdlwf8ZrxpksJorI5Tc
0.219,1921,0.672,Mehmet Kemiksiz,0.403,396356,0.385,0,47LO5zrjx6ShMymLqp80ef,0.000339,11,0.211,-6.5070000000000014,0,Şühedâ Gövdesi Bir Baksana Dağlar Taşlar,0,1921,0.0315,123.839,spotify:track:2r8lpriIx3T1MyGIJikq4T
0.919,1921,0.959,Morton Downey,0.8290000000000001,153827,0.333,0,4BWXQSxvAa73YTLVLlMtGp,0.000362,5,0.0841,-11.895,1,It's the Same Old Shillelegh,0,1921,0.103,132.606,spotify:track:4BWXQSxvAa73YTLVLlMtGp
0.451,1921,0.995,Ignacio Corsini,0.5920000000000001,168053,0.0322,0,4Rv29R4ydhHN9tYPfrZxTz,0.0573,5,0.297,-25.844,0,China Hereje - Remasterizado,0,1921-03-20,0.209,69.958,spotify:track:4Rv29R4ydhHN9tYPfrZxTz
0.406,1921,0.447,THE GUY,0.708,279171,0.544,1,4SU8RBlxrOtlHjkUxkpDCY,0.0375,0,0.0733,-8.124,1,Don't Run,0,1921-09-11,0.0316,120.0,spotify:track:25RyLTdUMcFMInXwPok55w
0.657,1921,0.995,Robert Jysor,0.421,187933,0.231,0,4Zu1Kr6zfR04pETJbFh7Ox,2.62e-06,0,0.273,-15.493,1,Dolorosa,0,1921,0.0528,82.76899999999998,spotify:track:14TkojBGLH082VAXu3B4wN
0.212,1921,0.941,Dennis Day,0.241,196307,0.274,0,4aVy85Y2sxMwIKmAcimHp0,7.53e-06,0,0.0984,-9.75,0,How Can You Buy Killarny,0,1921,0.0297,90.773,spotify:track:4aVy85Y2sxMwIKmAcimHp0
0.286,1921,0.994,Safiye Ayla,0.362,182335,0.315,0,4cAxCLjPLojDKuihPNLiCJ,0.636,2,0.38,-14.111,1,Perestij,0,1921-04-12,0.0646,91.551,spotify:track:4cAxCLjPLojDKuihPNLiCJ
0.463,1921,0.992,Mistinguett,0.546,159160,0.275,0,4hrY1sE4ZumfoFLYGr6prg,0.0,5,0.224,-18.119,1,Oui Non,0,1921,0.309,80.57,spotify:track:4hrY1sE4ZumfoFLYGr6prg
0.186,1921,0.994,"Sergei Rachmaninoff, Ruth Laredo",0.263,132400,0.0536,0,4i1aZH9CQyvsWtOulh6mbF,0.927,8,0.098,-28.147,1,"12 Songs, Op. 21: No. 5, Lilacs (Version for Piano)",0,1921,0.0386,129.365,spotify:track:3a0S89krls1RBvhg7x5vKE
0.0718,1921,0.941,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.314,524069,0.209,0,4jFzCDBChPFeun3uO9K9nM,0.473,3,0.0979,-14.655,1,Gati Helmus,2,1921,0.033,107.781,spotify:track:4jFzCDBChPFeun3uO9K9nM
0.511,1921,0.95,Christopher Lynch,0.607,163200,0.138,0,4mtn0J6yvxJMPA0euDFQ6g,0.0,3,0.114,-15.683,1,I Met Her In The Garden Where The Praties Grow,0,1921,0.157,113.282,spotify:track:4mtn0J6yvxJMPA0euDFQ6g
0.272,1921,0.104,THE GUY,0.605,133669,0.329,1,4rkLztWpftdp6wJXtwmNWP,0.0923,11,0.334,-11.636,0,I Don't Need You,0,1921-09-11,0.0354,79.934,spotify:track:4rkLztWpftdp6wJXtwmNWP
0.918,1921,0.8340000000000001,Dennis Day,0.6609999999999999,167027,0.489,0,4v8CkyrDdgtgqkssZwaDe8,0.0,10,0.186,-11.043,1,St. Patrick's Day Parade,1,1921,0.103,125.023,spotify:track:4v8CkyrDdgtgqkssZwaDe8
0.637,1921,0.993,Ignacio Corsini,0.3670000000000001,174827,0.192,0,4wJ5bBGKlrH3rogJEGELAu,0.947,6,0.152,-23.92,1,Popular Tradición de Esta Tierra - Remasterizado,0,1921-03-20,0.296,83.11,spotify:track:4wJ5bBGKlrH3rogJEGELAu
0.775,1921,0.996,Maurice Chevalier,0.526,153973,0.247,0,4wX1xtFyqlhBMBX7xaOfNB,0.0,2,0.116,-13.68,1,Avec Le Sourire,0,1921,0.0483,83.837,spotify:track:5y2SO717X7poEO1XtRLdLe
0.0944,1921,0.964,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.271,490057,0.285,0,4yhXZDEdOZIDgXvu7e5RyT,0.948,8,0.105,-12.916,1,Gati Brangta,2,1921,0.0342,127.938,spotify:track:4yhXZDEdOZIDgXvu7e5RyT
0.0513,1921,0.99,"Sergei Rachmaninoff, János Starker",0.158,355200,0.0135,0,4zNQOx4Y12lNIY1JfoSbCg,0.789,3,0.0761,-31.06,1,III. Andante,0,1921,0.038,67.377,spotify:track:1XnWOzJuJLZue9MtQIFzIT
0.7290000000000001,1921,0.986,Fred Gouin,0.509,187493,0.16,0,5BOwFPKyqp63iWotfOgxqZ,0.0,2,0.116,-12.68,1,Colombinella,0,1921,0.0572,109.296,spotify:track:5BOwFPKyqp63iWotfOgxqZ
0.73,1921,0.948,Ignacio Corsini,0.348,163533,0.345,0,5FfgNwdEMR9buAFPnDAfwM,0.856,6,0.11,-21.624,0,El Ultimo Adiós - Remasterizado,0,1921-03-20,0.0654,65.854,spotify:track:5FfgNwdEMR9buAFPnDAfwM
0.0513,1921,0.99,"Sergei Rachmaninoff, János Starker",0.158,355200,0.0135,0,5GdglyuPh8z69eZ545uBNO,0.789,3,0.0761,-31.06,1,III. Andante,1,1921,0.038,67.372,spotify:track:1XnWOzJuJLZue9MtQIFzIT
0.484,1921,0.994,"Jules Massenet, Arturo Toscanini",0.508,262720,0.147,0,5PgH6AAb9dKTHPsvJrOALq,0.000828,2,0.241,-18.392,1,IV. Fête bohème,0,1921,0.0487,128.518,spotify:track:5PgH6AAb9dKTHPsvJrOALq
0.589,1921,0.994,Simone Judic,0.355,151200,0.199,0,5Yknrra9N4AKkm6BP6jHpU,0.000154,1,0.236,-16.714000000000002,1,Billets Doux,0,1921,0.053,173.13,spotify:track:5Yknrra9N4AKkm6BP6jHpU
0.374,1921,0.988,"Ottorino Respighi, Arturo Toscanini",0.301,240533,0.0953,0,5ZMgYvzelw6ALor5G54Wjw,0.0757,2,0.374,-18.424,1,II. Gagliarda,0,1921,0.0314,75.179,spotify:track:5ZMgYvzelw6ALor5G54Wjw
0.0308,1921,0.987,"Sergei Rachmaninoff, Emanuel Ax, Yefim Bronfman",0.292,385667,0.0769,0,5bQh5CYt4ugpKGr0CqgUP4,0.873,2,0.067,-24.999,1,"Suite No. 1, Op. 5 ""Fantaisie-tableaux"": II. La nuit? L'amour",0,1921,0.0393,69.601,spotify:track:6o36ekDgoZZJFPiKw6Ufef
0.189,1921,0.952,Phil Regan,0.32,189373,0.249,0,5fqW6tFvvvWwh1DvIM8T0K,0.000424,1,0.12,-9.853,1,A Sweet Irish Sweetheart Of Mine,1,1921,0.0342,93.765,spotify:track:5fqW6tFvvvWwh1DvIM8T0K
0.0379,1921,0.992,"Sergei Rachmaninoff, Zubin Mehta, Vladimir Feltsman, Israel Philharmonic Orchestra",0.241,167867,0.109,0,5jaZaDPkmw0zrju8ykIo1V,0.853,1,0.0771,-19.286,1,"Rhapsody on a Theme of Paganini, Op. 43: Var. XVIII, Andante cantabile",0,1921,0.0377,79.97399999999998,spotify:track:1Ntznh66WcoCqrKYBq3AiR
0.0388,1921,0.967,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.39,354064,0.13,0,5oBrfFrhnPn207qrhS0m0s,0.867,3,0.183,-15.466,1,Gati Mrak Ati,1,1921,0.0355,115.774,spotify:track:5oBrfFrhnPn207qrhS0m0s
0.574,1921,0.988,Fortugé,0.624,180227,0.13,0,5onW5WGJnE76uwRQN8fo2V,0.0,7,0.3229999999999999,-15.988,1,Dans Sa Petite Mansarde,0,1921,0.17,78.28,spotify:track:4oXKZljIcHkKqzDE6anhP6
0.458,1921,0.994,"Wolfgang Amadeus Mozart, Arturo Toscanini",0.38,220867,0.304,0,5qf7z7H2ehaBtJmUd4h4pV,0.6809999999999999,3,0.4,-18.47,1,"Symphony No. 39 in E-Flat Major, K. 543: IV. Finale. Allegro",0,1921,0.0451,147.681,spotify:track:6ljxuFT6Ujnnohk2UGsNEO
0.0515,1921,0.973,"Sergei Rachmaninoff, Michael Tilson Thomas, Barry Douglas, London Symphony Orchestra",0.2,673733,0.0916,0,5tWNbOrkJON8fcBoIzPru7,0.875,5,0.0756,-22.312,0,III. Allegro scherzando,2,1921,0.0376,65.211,spotify:track:5tWNbOrkJON8fcBoIzPru7
0.036,1921,0.8959999999999999,"Sergei Rachmaninoff, Yuri Temirkanov, St. Petersburg Philharmonic Orchestra",0.16,805400,0.0521,0,5w0UyOkp8IjkKMwNlaNLol,0.846,9,0.114,-23.652,1,III. Adagio,2,1921,0.0398,86.736,spotify:track:5RTj6DqYNEvzH29N8RiUAA
0.0542,1921,0.951,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.255,454060,0.192,0,6QDEivvdUMxH42QVxfSsSK,0.0381,3,0.245,-15.753,1,Gati Lumaksana,2,1921,0.0379,98.729,spotify:track:6QDEivvdUMxH42QVxfSsSK
0.191,1921,0.0169,THE GUY,0.713,224287,0.42,1,6T9dM3UsHEkXv5Q6diEm3r,0.488,7,0.107,-11.957,0,Return/Gone,0,1921-09-11,0.0322,119.973,spotify:track:6T9dM3UsHEkXv5Q6diEm3r
0.6829999999999999,1921,0.589,Mehmet Kemiksiz,0.625,199393,0.5870000000000001,0,6YBqmlodT9LcejuGTaIWZC,0.0,6,0.404,-7.0520000000000005,0,Beyaz Entarisiyle Kar Gibi Kız,0,1921,0.0353,136.951,spotify:track:6YBqmlodT9LcejuGTaIWZC
0.64,1921,0.1669999999999999,Mehmet Kemiksiz,0.623,244898,0.655,0,6lwygJ9iQV6NNOQh1Gn3Gb,0.00418,1,0.0891,-7.54,0,Baksana Kim Boynu Bükük Ağlayan,0,1921,0.0425,126.859,spotify:track:6lwygJ9iQV6NNOQh1Gn3Gb
0.378,1921,0.995,Neyzen İhsan Bey,0.398,211851,0.162,0,6ncKDX6CBB2CBtZWGeEEDK,0.799,2,0.375,-18.142,0,Sabah Taksim,0,1921-02-20,0.241,71.59899999999998,spotify:track:6ncKDX6CBB2CBtZWGeEEDK
0.0308,1921,0.987,"Sergei Rachmaninoff, Emanuel Ax, Yefim Bronfman",0.292,385667,0.0769,0,6o36ekDgoZZJFPiKw6Ufef,0.873,2,0.067,-24.999,1,"Suite No. 1, Op. 5 ""Fantaisie-tableaux"": II. La nuit? L'amour",3,1921,0.0393,69.601,spotify:track:6o36ekDgoZZJFPiKw6Ufef
0.0737,1921,0.693,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.29,380056,0.283,0,6oXKID9RCMj3y2Dee57FNP,0.46,9,0.142,-12.114,1,Gati Sangaskara,1,1921,0.0349,129.828,spotify:track:6oXKID9RCMj3y2Dee57FNP
0.759,1921,0.995,Georgius,0.561,154000,0.3670000000000001,0,6rQflsrQLKpV3RY78jOWhp,0.0,9,0.34,-15.549,1,Pour Se Faire Remarquer,0,1921,0.354,75.554,spotify:track:6rQflsrQLKpV3RY78jOWhp
0.667,1921,0.995,Ignacio Corsini,0.3229999999999999,162333,0.111,0,6z1LtPEtDYQX6S2V0bMKga,0.7809999999999999,5,0.102,-24.571,0,Mis Ilusiones Perdidas - Remasterizado,0,1921-03-20,0.0418,99.349,spotify:track:6z1LtPEtDYQX6S2V0bMKga
0.792,1921,0.95,Morton Downey,0.6679999999999999,165907,0.2,0,72tqohY1oMA5n1vdHvWNZ5,0.0,8,0.153,-14.985,1,Molly Brannigan,1,1921,0.157,140.791,spotify:track:72tqohY1oMA5n1vdHvWNZ5
0.306,1921,0.995,"Felix Mendelssohn, Arturo Toscanini",0.456,252467,0.0923,0,7AIjpopQN5ojA2KXCqCKP3,0.0526,0,0.275,-18.975,1,"A Midsummer Night's Dream, Op. 61: Wedding March",0,1921,0.0374,76.428,spotify:track:1h4vFCRSVojmh3cpP1ffoa
0.061,1921,0.977,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.277,464065,0.143,0,7D97NlUR1DwwNRSbZD0ei0,0.885,9,0.159,-13.089,1,Gati Mardawa,1,1921,0.0302,99.407,spotify:track:7D97NlUR1DwwNRSbZD0ei0
0.551,1921,0.9,Emma Liebel,0.371,162467,0.454,0,7FOdz0ddtjeG7WREJQOVa1,0.0,6,0.332,-15.691,1,La Femme A La Rose,0,1921,0.0781,110.567,spotify:track:7FOdz0ddtjeG7WREJQOVa1
0.0515,1921,0.971,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.264,448052,0.22,0,7GH0i9aPD7ZGNxoIVS4Fhf,0.922,8,0.0894,-13.305,1,Gati Raja,2,1921,0.0328,111.811,spotify:track:7GH0i9aPD7ZGNxoIVS4Fhf
0.5329999999999999,1921,0.995,Ignacio Corsini,0.374,144827,0.122,0,7LZfPBcXlGnMlhXuTgpH5Z,0.8809999999999999,7,0.101,-25.462,0,La Muerte de Milonguita - Remasterizado,0,1921-03-20,0.0981,69.889,spotify:track:7LZfPBcXlGnMlhXuTgpH5Z
0.0494,1921,0.916,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.261,496065,0.1639999999999999,0,7agPeo1jNiA5OEXGFDzl7I,0.0574,9,0.104,-11.019,1,Gati Wiwaha,1,1921,0.0331,105.664,spotify:track:7agPeo1jNiA5OEXGFDzl7I
0.3,1921,0.772,"[""Scarlet DCarpio""]",0.56,249370,0.313,0,7b4eHImKQ51DYaQvNTdtEp,4.52e-06,6,0.115,-8.346,0,Himno Nacional del Perú,0,1921-09-23,0.0376,107.501,spotify:track:4xmqD7SpQJGYLeZu1CU1of
0.0348,1921,0.8490000000000001,"Sergei Rachmaninoff, Yuri Temirkanov, St. Petersburg Philharmonic Orchestra",0.0663,537733,0.0257,0,7j8gfyLLffcs9pL4ig7aCf,0.956,6,0.0709,-31.134,0,"No. 14, Vocalise",0,1921,0.0472,74.282,spotify:track:1xGx91Ks3RQFqyam0Fdrky
0.6579999999999999,1921,0.993,"Georges Bizet, Arturo Toscanini",0.528,181293,0.355,0,7sp9mMFEXppoWclAC6v3wJ,0.0362,2,0.275,-16.665,1,IV. Farandole,0,1921,0.0676,95.69,spotify:track:7sp9mMFEXppoWclAC6v3wJ
0.6890000000000001,1921,0.995,Maurice Chevalier,0.408,138600,0.242,0,7vlnvBX2t1eYdgVNkoremm,1.31e-05,8,0.546,-16.625999999999998,1,Quand Il Y A Une Femme Dans Un Coin,0,1921,0.0722,79.072,spotify:track:7vlnvBX2t1eYdgVNkoremm
0.534,1921,0.995,Ignacio Corsini,0.5870000000000001,184200,0.158,0,7wTMgZPCxgSurQmcETTvR4,0.224,10,0.69,-22.643,1,La Brisa - Remasterizado,0,1921-03-20,0.208,130.317,spotify:track:7wTMgZPCxgSurQmcETTvR4
0.659,1921,0.996,Ignacio Corsini,0.514,139507,0.127,0,7xeH7l1BpezoHDCerjLBIe,0.958,0,0.109,-26.264,1,La Payasa - Remasterizado,0,1921-03-20,0.0688,69.873,spotify:track:7xeH7l1BpezoHDCerjLBIe
0.512,1921,0.984,"Georges Bizet, Arturo Toscanini",0.441,139533,0.2,0,7zph0VMbYl7KoqReyowKiv,0.598,10,0.178,-19.763,1,Aragonaise (Act IV Entr'acte),0,1921,0.0392,124.762,spotify:track:7zph0VMbYl7KoqReyowKiv
0.127,1922,0.674,Uli,0.645,126903,0.445,0,35iwgR4jXetI318WEWsa1Q,0.7440000000000001,0,0.151,-13.338,1,Carve,6,1922-02-22,0.451,104.851,spotify:track:35iwgR4jXetI318WEWsa1Q
0.457,1922,0.994,Ignacio Corsini,0.434,181640,0.177,0,07A5yehtSnoedViJAZkNnc,0.0218,1,0.212,-21.18,1,Vivo para Quererte - Remasterizado,0,1922-03-21,0.0512,130.418,spotify:track:07A5yehtSnoedViJAZkNnc
0.397,1922,0.995,Ignacio Corsini,0.321,176907,0.0946,0,08FmqUhxtyLTn6pAh6bk45,0.918,7,0.104,-27.961,1,El Prisionero - Remasterizado,0,1922-03-21,0.0504,169.98,spotify:track:08FmqUhxtyLTn6pAh6bk45
0.727,1922,0.965,Francis Marty,0.51,134467,0.355,0,0Dd9ImXtAtGwsmsAD69KZT,0.0,4,0.155,-12.833,1,La Butte Rouge,0,1922,0.124,85.75399999999998,spotify:track:41oT2HDqrolA1eoJUvUu4e
0.654,1922,0.993,Mistinguett,0.563,161427,0.184,0,0IA0Hju8CAgYfV1hwhidBH,1.55e-05,4,0.325,-13.757,1,La Java,0,1922,0.0512,133.088,spotify:track:624LhFpuEpygODK8xSiZCO
0.544,1922,0.62,Greg Fieler,0.488,310073,0.475,0,0IgI1UCz84pYeVetnl1lGP,0.00645,0,0.107,-16.222,0,Old Fashioned Girl,0,1922,0.0399,139.952,spotify:track:0IgI1UCz84pYeVetnl1lGP
0.612,1922,0.996,Ignacio Corsini,0.5479999999999999,181173,0.0391,0,0JV4iqw2lSKJaHBQZ0e5zK,0.933,6,0.148,-23.228,1,Martín Fierro - Remasterizado,0,1922-03-29,0.153,75.595,spotify:track:5HrVPZAMDLW3qs0TNt6Wdv
0.402,1922,0.521,Uli,0.298,157333,0.46,0,0PH9AACae1f957JAavhOl2,0.856,1,0.436,-18.645,1,Lazy Boi,0,1922-02-22,0.453,87.921,spotify:track:0PH9AACae1f957JAavhOl2
0.897,1922,0.995,Lucien Boyer,0.703,186800,0.28,0,0QiT0Oo5QdLXdFw6RDOj7h,6.840000000000001e-05,0,0.163,-15.39,1,Tu Verras Montmartre,0,1922,0.174,127.531,spotify:track:0QiT0Oo5QdLXdFw6RDOj7h
0.84,1922,0.967,Félix Mayol,0.7090000000000001,172027,0.289,0,0TWsNj5iSvbMTtbEDP7A4V,0.0,2,0.119,-14.978,1,Elle Prend L'boulevard Magenta,0,1922,0.18,107.515,spotify:track:0TWsNj5iSvbMTtbEDP7A4V
0.414,1922,0.996,Victor Boucher,0.352,188000,0.334,0,0kCB1bDVBC8gWCFcnJyIZc,0.00746,5,0.36,-13.038,1,Ca C'est Une Chose,0,1922,0.0594,76.403,spotify:track:0kCB1bDVBC8gWCFcnJyIZc
0.753,1922,0.985,Ignacio Corsini,0.37,153533,0.3720000000000001,0,0l3BQsVJ7F76wlN5QhJzaP,0.000681,2,0.929,-17.137999999999998,1,El Vendaval - Remasterizado,0,1922-03-21,0.0865,159.66899999999995,spotify:track:0l3BQsVJ7F76wlN5QhJzaP
0.215,1922,0.996,Jeanne Saint Bonnet,0.335,180933,0.304,0,0pXUGQcBxfoQXg2e7G9Wwk,0.0832,7,0.102,-14.062,1,Ta Bouche,0,1922,0.0506,76.57600000000002,spotify:track:0pXUGQcBxfoQXg2e7G9Wwk
0.219,1922,0.994,Ignacio Corsini,0.339,181440,0.0958,0,0xJCJ9XSNcdTIz0QKmhtEn,0.969,8,0.123,-26.94400000000001,1,La Maleva - Remasterizado,0,1922-03-29,0.053,86.279,spotify:track:0xJCJ9XSNcdTIz0QKmhtEn
0.546,1922,0.972,Adolphe Bérard,0.5820000000000001,168000,0.152,0,10u9ZWsOnhEyqFJCC2rQVy,0.0,10,0.31,-13.742,1,J'ai Vendu Mon Âme,0,1922,0.0914,95.779,
0.4,1922,0.994,Louis Lynel,0.42,180800,0.288,0,112adU33vo4C1eRZct2hWy,0.000216,7,0.196,-14.005,1,Nuits De Chine,4,1922,0.0701,139.575,spotify:track:112adU33vo4C1eRZct2hWy
0.383,1922,0.994,Ignacio Corsini,0.373,150160,0.176,0,15BEv0mKGqHHxyDAcLJ7ei,0.866,4,0.157,-22.045,0,En la Huella del Querer - Remasterizado,0,1922-03-29,0.0703,106.595,spotify:track:15BEv0mKGqHHxyDAcLJ7ei
0.7659999999999999,1922,0.993,Perchicot,0.5920000000000001,180400,0.408,0,1CZkVPFUK7wO1sMOlBHxJr,1.54e-06,10,0.413,-11.585,0,C'est La Mode Et Voila Tout,0,1922,0.271,81.126,
0.568,1922,0.992,Perchicot,0.55,177400,0.31,0,1FnTOwM5cW5N9wzCWziLKC,0.0,10,0.204,-15.423,0,La Ronde De Nuit,0,1922,0.168,125.829,spotify:track:1FnTOwM5cW5N9wzCWziLKC
0.33,1922,0.996,Ignacio Corsini,0.482,145627,0.0283,0,1HJRj2XztAhgO7dLBw6b7s,0.77,0,0.0989,-23.414,0,El Patotero Sentimental - Remasterizado,0,1922-03-29,0.0732,77.642,spotify:track:1HJRj2XztAhgO7dLBw6b7s
0.414,1922,0.974,Ignacio Corsini,0.273,168107,0.318,0,1KLKkACG16o5crQPiaF1Tz,0.163,6,0.778,-18.597,1,Tus Suspiros - Remasterizado,0,1922-03-29,0.0694,74.542,spotify:track:1KLKkACG16o5crQPiaF1Tz
0.623,1922,0.993,Ignacio Corsini,0.373,194200,0.244,0,1KgBLlvPR6BxDyBNDtCUP0,0.0478,8,0.214,-22.711,1,Ojos Funestos - Remasterizado,0,1922-03-21,0.0538,115.51,spotify:track:1KgBLlvPR6BxDyBNDtCUP0
0.407,1922,0.996,Ignacio Corsini,0.462,171013,0.119,0,1PGLk4jyXA8oWTBtMyYlwX,0.88,4,0.0773,-20.938,0,El Huerfano - Remasterizado,0,1922-03-21,0.0793,122.895,spotify:track:1PGLk4jyXA8oWTBtMyYlwX
0.508,1922,0.995,Maurice Chevalier,0.532,204773,0.375,0,1QDTYyfndMN9SDtRKDv9XO,1.22e-06,7,0.276,-13.321,1,Pas Pour Moi,0,1922,0.298,80.37899999999998,spotify:track:6pKsN8b3QLU0qUvK8WgQNe
0.286,1922,0.992,Ignacio Corsini,0.458,141440,0.178,0,1VuFIir7DL0mc6bppGMa3r,0.8170000000000001,8,0.413,-18.754,1,La Canción del Cabaret - Remasterizado,0,1922-03-29,0.0614,69.128,spotify:track:1VuFIir7DL0mc6bppGMa3r
0.575,1922,0.994,Dréan,0.52,164600,0.262,0,1ZYRk4U7EuJwdRZNHpEBIz,0.000852,11,0.227,-12.619000000000002,0,Éléonore,0,1922,0.132,69.125,spotify:track:77Ko0u987nmhpGN8OF3aDb
0.431,1922,0.989,Mistinguett,0.4270000000000001,223440,0.18,0,1b8HZQCqcqwbzlA1jRTp6E,0.0,10,0.128,-15.375,1,En Douce,0,1922,0.067,78.459,spotify:track:73gLxDkviuuG6rjhSADf0F
0.6709999999999999,1922,0.996,Victor Boucher,0.457,145400,0.193,0,1lia44teZBfbv0PnPkc5dK,0.348,4,0.0809,-16.816,1,Machinalement,0,1922,0.0655,177.097,spotify:track:11tzlUwslWnEuITWasMwld
0.792,1922,0.626,Jim Chapman,0.491,111256,0.439,0,1v0HtSUeQOu3ba28pvYE5y,0.0,4,0.321,-11.356,0,Chicago (That Toddlin' Town),0,1922,0.105,180.653,spotify:track:1v0HtSUeQOu3ba28pvYE5y
0.409,1922,0.995,Ignacio Corsini,0.236,169853,0.124,0,213QIyv1KZIeGg7oXAMbah,0.981,1,0.149,-22.971,1,Mi Guitarra - Remasterizado,0,1922-03-29,0.0515,71.524,spotify:track:213QIyv1KZIeGg7oXAMbah
0.4370000000000001,1922,0.995,Ignacio Corsini,0.43,138587,0.168,0,21yni4TcBS35MlxLjzV51t,0.928,7,0.246,-19.558,1,Practicante - Remasterizado,0,1922-03-29,0.0622,58.863,spotify:track:21yni4TcBS35MlxLjzV51t
0.648,1922,0.995,Ignacio Corsini,0.545,180253,0.268,0,2B9d7LBGJvQEKiLEAexCOP,0.92,1,0.112,-23.029,1,Toda Alma - Remasterizado,0,1922-03-21,0.191,126.614,spotify:track:2B9d7LBGJvQEKiLEAexCOP
0.701,1922,0.991,Adolphe Bérard,0.467,156960,0.328,0,2BVWvGSdgUZtC2La5P3Jtv,1.57e-05,7,0.0705,-13.227,1,L'amour Au Clair De Lune,0,1922,0.0354,87.132,
0.636,1922,0.996,Ignacio Corsini,0.484,155093,0.0558,0,2Be2FRskn33cqPyeSdTqFd,0.278,8,0.202,-25.33,0,No Me Olvides - Remasterizado,0,1922-03-21,0.0575,99.555,spotify:track:2Be2FRskn33cqPyeSdTqFd
0.7490000000000001,1922,0.981,Ignacio Corsini,0.218,151040,0.394,0,2MHbLEapczIltPOYYEzQtE,0.301,10,0.505,-19.492,0,Como una Flor - Remasterizado,0,1922-03-21,0.0388,82.287,spotify:track:2MHbLEapczIltPOYYEzQtE
0.396,1922,0.926,Uli,0.634,87040,0.00399,0,2SiNuAZ6jIU9xhClRKXcST,0.919,5,0.105,-29.97300000000001,0,Sketch,0,1922-02-22,0.0377,79.895,spotify:track:2SiNuAZ6jIU9xhClRKXcST
0.659,1922,0.99,Ignacio Corsini,0.5429999999999999,130987,0.424,0,2UU5t5j325ofKGcg7oUQNh,0.0379,5,0.861,-18.425,1,Sin Amor - Remasterizado,0,1922-03-21,0.269,68.567,spotify:track:2UU5t5j325ofKGcg7oUQNh
0.344,1922,0.994,Ignacio Corsini,0.36,153133,0.0954,0,2cK20o1IdLmUIC4NoPWzOt,0.726,0,0.107,-24.17,0,Flor Marchita - Remasterizado,0,1922-03-29,0.064,76.3,spotify:track:0SK1upzAP6NvIgF0uGh6z2
0.5429999999999999,1922,0.995,Ignacio Corsini,0.431,183720,0.2,0,3ROtnqCtqrMbaDkivZyV5n,0.821,5,0.139,-23.557,0,Entrerriana - Remasterizado,0,1922-03-21,0.0322,108.65,spotify:track:3ROtnqCtqrMbaDkivZyV5n
0.407,1922,0.996,Ignacio Corsini,0.564,159800,0.053,0,3XxlglpLYkpZIfU1c1C5e4,0.927,6,0.117,-25.041,0,Pobre Cotorro - Remasterizado,0,1922-03-21,0.127,140.216,spotify:track:3XxlglpLYkpZIfU1c1C5e4
0.56,1922,0.992,Adolphe Bérard,0.4970000000000001,176000,0.218,0,3aynsWyvRwa1r5ekqaWxD3,0.0,4,0.311,-13.547,1,Mirage,0,1922,0.0345,88.412,spotify:track:04IU83njiFTcII3Cq1CvLf
0.8959999999999999,1922,0.996,Ignacio Corsini,0.527,177773,0.142,0,3c8AbdpLH4SSbTHsN71XDN,0.907,8,0.113,-20.701,0,Un Placer - Remasterizado,0,1922-03-21,0.0612,126.702,spotify:track:3c8AbdpLH4SSbTHsN71XDN
0.601,1922,0.979,Georgius,0.564,187040,0.433,0,3d8zXYhG3sFx4uL9vv8IRu,3.74e-06,2,0.226,-14.619000000000002,0,Le Tango Neurasthénique,0,1922,0.356,72.003,spotify:track:3d8zXYhG3sFx4uL9vv8IRu
0.552,1922,0.996,Ignacio Corsini,0.53,183027,0.147,0,450NWyAOOQ4cOPrp7ZRp13,0.894,9,0.114,-22.26,1,Pobre Madrecita - Remasterizado,0,1922-03-29,0.0663,69.45100000000001,spotify:track:450NWyAOOQ4cOPrp7ZRp13
0.83,1922,0.993,Ignacio Corsini,0.388,160267,0.202,0,45QQGQZMPaVxlg0edajDgk,0.917,8,0.111,-26.173,1,Primera Ilusión - Remasterizado,0,1922-03-21,0.0517,181.105,spotify:track:1zLeNZWyhWrzrSUwO19SgT
0.969,1922,0.987,Félix Mayol,0.716,151573,0.301,0,4CjnVzvSu86vqI5gY8SjPx,0.0,5,0.277,-14.07,1,Elle Vendait Des P'tits Gateaux,0,1922,0.105,129.153,spotify:track:4CjnVzvSu86vqI5gY8SjPx
0.708,1922,0.996,Ignacio Corsini,0.541,161080,0.161,0,4RR5RKLA2vTQxkWrMIeHem,0.907,3,0.129,-21.25,1,Cap Polonio - Remasterizado,0,1922-03-21,0.094,143.105,spotify:track:4RR5RKLA2vTQxkWrMIeHem
